TelaOuMenu,Modulo,Acao,EntidadeInferida,TabelaConsulta,TabelaInsere,TabelaAltera,TabelaExclui,CampoMuda,LogGerado,RegraNegocio,PermissaoExigida,Evidencia,Status
SB_CancelaClick,NFE,cancelamento/exclusao,Ocorrencias/Auditoria,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
SB_CancelaPacoteClick,NFE,cancelamento/exclusao,Ocorrencias/Auditoria,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
SB_CancelarClick,NFE,cancelamento/exclusao,Ocorrencias/Auditoria,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Sb_RolagemBaixoClick,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Sb_RolagemCimaClick,NFE,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"And (CodSatCla=""",SAT,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"And (not(M.CodSatSit=""B""))",SAT,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"And M.CodSatTipS=""",SAT,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"And M.SatPara=""",SAT,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"((S.CodUsuarioResp=""",SAT,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
&Cadastros,SAT,inclusao,Nao classificado,a validar,a validar,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
=> Grupo de Clientes,SAT,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Cliente:,SAT,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
- Cliente:,SAT,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
- Usuario:,SAT,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
|Grupo em que pertence o cliente,SAT,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"and (C.ResUsuario=""",SAT,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"and (M.CodSatCla=""",SAT,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"and (M.CodSatSit=""",SAT,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"and (M.CodSatSubC=""",SAT,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"and (M.CodSatTip=""",SAT,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"and (M.CodSatTipS=""",SAT,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"and (M.CodUsuario=""",SAT,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"and (M.SatPara=""",SAT,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"and I.CodUsuario=""",SAT,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"And (not(M.CodSatSit=""",SAT,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"and ((not (M.CodSatTip=""X"")) or (M.CodSatTip is Null))",SAT,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"and ((not(M.CodSatTip=""",SAT,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"and (C.Desativado=""S"")",SAT,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"And (CodUsuario=""",SAT,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"and (I.Desativado=""C"")",SAT,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"and (I.Desativado=""S"")",SAT,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"and (not (M.CodSatTip=""X""))",SAT,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"and (not(C.Desativado=""S""))",SAT,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"And (S.CodSat=""",SAT,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"And (S.CodUsuario=""",SAT,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"And (S.ResUsuario=""",SAT,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"And (Z.CodUsuario=""",SAT,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"And (Z.SatPara=""",SAT,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
AUDITANDO USUARIO,SAT,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
considerado a data do cadastro do mesmo,SAT,inclusao,Nao classificado,a validar,a validar,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
deseja imprimir o relat,SAT,relatorio/impressao,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
do SAT,SAT,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"FOI ANALISADA, FAVOR COMUNICAR O CLIENTE -",SAT,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"FOI SOLUCIONADA, FAVOR COMUNICAR O CLIENTE -",SAT,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
IndividualAjustedeCadastro1Click,SAT,inclusao,Nao classificado,a validar,a validar,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"IndividualAjustedeCadastro1Click""",SAT,inclusao,Nao classificado,a validar,a validar,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"On(C.CodCli=G.Chave1 And G.Arquivo=""CLIENTES"")",SAT,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"Or (M.CodSatTipS=""",SAT,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"order By Y.NomCli,Z.CodUsuarioMel",SAT,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"order By Z.CodSistema,Z.CodUsuarioMel",SAT,consulta/abre tela,Configuracao/Admin,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
order By Z.CodUsuarioMel,SAT,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"order By Z.SatPara,Y.Nom",SAT,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"order By Z.SatPara,Z.CodOcorCla",SAT,consulta/abre tela,Movimentos/OS/ROL,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"order By Z.SatPara,Z.CodOcorSubC",SAT,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"order By Z.SatPara,Z.DatLan",SAT,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"order By Z.SatPara,Z.DatPrevSol",SAT,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"order By Z.SatPara,Z.SeqOcor",SAT,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Qry_AlertaCodSatTip.DisplayWidth,SAT,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
SAT -,SAT,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
SB_ImportaClienteFidelidadeClick,SAT,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"Select CodUsuario From """,SAT,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"Select CodUsuario From "":",SAT,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"Where (F.Arquivo=""CLIENTES"") Order By Campo",SAT,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"X Where ((not(Desativado=""S"")) or (Desativado is null))",SAT,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
_pn_CadastroGrid,SAT,inclusao,Nao classificado,a validar,a validar,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
_pn_SatGrid,SAT,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
-Cadastro:,SAT,inclusao,Nao classificado,a validar,a validar,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
