Executavel,RelatorioOuImpressao,Dominio,Fonte,TabelasCandidatas,FiltrosProvaveis,ValidacaoPendente
SAT,Montando Relat,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,MostraFigura.Qry_Movimento,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Movimento de,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,"multipart/related; type=""multipart/alternative""; boundary=""=_NextPart_2relrfksadvnqindyw3nerasdf""",relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,o de Relat,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,o do relat,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,odo para impress,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,OQR_RelatControle_u,ordem_servico_rol,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,pop_Relatorio,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,pop_Relatorio(,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,ProcessaRelat,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,QR_RelatControle,ordem_servico_rol,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,QR_RelatControle_u,ordem_servico_rol,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,QR_RelatControle_u8,ordem_servico_rol,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,QR_RelatOcorrencia,produto_servico,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,QR_RelatOcorrencia_u,produto_servico,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,QR_RelatOcorSint,produto_servico,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,QR_RelatOcorSint_u,produto_servico,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,QR_RelatOcorSint_uljw,produto_servico,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_Movimento,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_Movimento@,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_Movimento|,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_Movimento$,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_Movimento1,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_Movimento18,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_Movimento2,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_Movimento2<,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_Movimento8,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoBaiFor,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoBaiInt,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoBaiInt8,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoCancelado,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoCanceladox,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoCelInt,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoCelIntL,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoCelular,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoCepFor,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoCepInt,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoCepInt@,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoCidFor,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoCidInt,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoCidInt4,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoCodCon,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoCodCon|,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoCodFor,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoCodInt,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoCodRam,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoCodVen,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoContato,financeiro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoContatoP,financeiro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoDatCadInt,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoDatCadIntt,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoemailInt,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoemailIntX,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoEndFor,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoEndInt,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,"Qry_MovimentoEndInt,",operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoEstFor,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoEstInt,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoEstInt<,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoFisJur,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoFisJurInt,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoFisJurIntl,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoGruCli,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoGruCli\,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoGruCli2,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoGruCli2`,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoGruCli3,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoGruCli3d,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoGruFor,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_Movimentol,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoMarcaAdm,produto_servico,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoMarcaAdm$,produto_servico,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoMarcacao,produto_servico,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoMarcaVenda,produto_servico,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoNomFor,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoNomInt,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoNomInt$,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoObs,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoObsInt,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoObsIntp,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoRazSocInt,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoRazSocInt(,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoRoteiro,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoRoteiro(,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoRoteiroh,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoSiteInt,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoSiteIntT,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoTelFor,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoTelFor2,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoTelInt,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoTelInt2,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoTelInt2H,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoTelIntD,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoUnidade,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Qry_MovimentoUnidade0,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Relat,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,RelativePage,financeiro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Relatorio de Visita,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Relatorio de Visitas,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Relatorios1,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Relatorios1t,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,RelatorioSolicitacoes,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,RelatorioSolicitacoesClick,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,RelatorioVisita,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,RelatorioVisita@,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,RelatorioVisitaClick,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Relatrios2,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,rio para a impressora Default?,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Salvar relat,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
SAT,Salvar...|Salva o relat,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
