Tabela,Caminho,Campo,Tipo,Tamanho,Precisao,Obrigatoriedade,IndiceParadoxDetectado,PossivelChavePrimaria,PossivelChaveEstrangeira,NomeVisualCorrespondente,ModuloRelacionado,TelaRelacionada,EntidadeDominio,ClassificacaoCampo,Evidencia,NivelConfianca,Status
OrcItemCab,Lav\FILIAL\OrcItemCab.DB,Peso,System.Double,8,0,nao confirmado,.PX;.XG0;.XG1;.XG2;.XG3;.XG4;.YG0;.YG1;.YG2;.YG3;.YG4,nao confirmado,nao confirmado,Peso,Movimentos/OS/ROL,nao confirmado,Movimentos/OS/ROL,quantidade,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.XG2,.XG3,.XG4",alta,confirmado por schema
OrcItemCab,Lav\FILIAL\OrcItemCab.DB,GruPro,System.String,10,0,nao confirmado,.PX;.XG0;.XG1;.XG2;.XG3;.XG4;.YG0;.YG1;.YG2;.YG3;.YG4,nao confirmado,nao confirmado,GruPro,Movimentos/OS/ROL,nao confirmado,Movimentos/OS/ROL,desconhecido,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.XG2,.XG3,.XG4",alta,confirmado por schema
OrcItemCor,Lav\FILIAL\OrcItemCor.DB,Rol,System.Int32,4,0,nao confirmado,.PX;.XG0;.YG0,possivel,possivel,ROL,Movimentos/OS/ROL,nao confirmado,Movimentos/OS/ROL,identificador,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
OrcItemCor,Lav\FILIAL\OrcItemCor.DB,CodPro,System.String,6,0,nao confirmado,.PX;.XG0;.YG0,possivel,possivel,Produto,Movimentos/OS/ROL,nao confirmado,Movimentos/OS/ROL,identificador,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
OrcItemCor,Lav\FILIAL\OrcItemCor.DB,SeqPro,System.String,4,0,nao confirmado,.PX;.XG0;.YG0,possivel,nao confirmado,SeqPro,Movimentos/OS/ROL,nao confirmado,Movimentos/OS/ROL,identificador,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
OrcItemCor,Lav\FILIAL\OrcItemCor.DB,CodCor,System.String,6,0,nao confirmado,.PX;.XG0;.YG0,possivel,possivel,CodCor,Movimentos/OS/ROL,nao confirmado,Movimentos/OS/ROL,identificador,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
OrcItemCor,Lav\FILIAL\OrcItemCor.DB,DesCor,System.String,100,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,DesCor,Movimentos/OS/ROL,nao confirmado,Movimentos/OS/ROL,nome/descricao,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
OrcItemDef,Lav\FILIAL\OrcItemDef.DB,Rol,System.Int32,4,0,nao confirmado,.PX;.XG0;.YG0,possivel,possivel,ROL,Movimentos/OS/ROL,nao confirmado,Movimentos/OS/ROL,identificador,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
OrcItemDef,Lav\FILIAL\OrcItemDef.DB,CodPro,System.String,6,0,nao confirmado,.PX;.XG0;.YG0,possivel,possivel,Produto,Movimentos/OS/ROL,nao confirmado,Movimentos/OS/ROL,identificador,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
OrcItemDef,Lav\FILIAL\OrcItemDef.DB,SeqPro,System.String,4,0,nao confirmado,.PX;.XG0;.YG0,possivel,nao confirmado,SeqPro,Movimentos/OS/ROL,nao confirmado,Movimentos/OS/ROL,identificador,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
OrcItemDef,Lav\FILIAL\OrcItemDef.DB,CodDef,System.String,6,0,nao confirmado,.PX;.XG0;.YG0,possivel,possivel,CodDef,Movimentos/OS/ROL,nao confirmado,Movimentos/OS/ROL,identificador,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
OrcItemDef,Lav\FILIAL\OrcItemDef.DB,DesDef,System.String,100,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,DesDef,Movimentos/OS/ROL,nao confirmado,Movimentos/OS/ROL,nome/descricao,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
OrcItemPro,Lav\FILIAL\OrcItemPro.DB,Rol,System.Int32,4,0,nao confirmado,.PX;.XG0;.YG0,possivel,possivel,ROL,Movimentos/OS/ROL,nao confirmado,Movimentos/OS/ROL,identificador,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
OrcItemPro,Lav\FILIAL\OrcItemPro.DB,CodPro,System.String,6,0,nao confirmado,.PX;.XG0;.YG0,possivel,possivel,Produto,Movimentos/OS/ROL,nao confirmado,Movimentos/OS/ROL,identificador,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
OrcItemPro,Lav\FILIAL\OrcItemPro.DB,SeqPro,System.String,10,0,nao confirmado,.PX;.XG0;.YG0,possivel,nao confirmado,SeqPro,Movimentos/OS/ROL,nao confirmado,Movimentos/OS/ROL,identificador,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
OrcItemPro,Lav\FILIAL\OrcItemPro.DB,Qde,System.Int32,4,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,Quantidade,Movimentos/OS/ROL,nao confirmado,Movimentos/OS/ROL,quantidade,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
OrcItemPro,Lav\FILIAL\OrcItemPro.DB,Obs,System.String,100,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,Obs,Movimentos/OS/ROL,nao confirmado,Movimentos/OS/ROL,observacao,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
OrcItemSer,Lav\FILIAL\OrcItemSer.DB,Rol,System.Int32,4,0,nao confirmado,.PX;.XG0;.XG1;.YG0;.YG1,possivel,possivel,ROL,Movimentos/OS/ROL,nao confirmado,Movimentos/OS/ROL,identificador,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.YG0,.YG1",alta,confirmado por schema
OrcItemSer,Lav\FILIAL\OrcItemSer.DB,CodPro,System.String,6,0,nao confirmado,.PX;.XG0;.XG1;.YG0;.YG1,possivel,possivel,Produto,Movimentos/OS/ROL,nao confirmado,Movimentos/OS/ROL,identificador,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.YG0,.YG1",alta,confirmado por schema
OrcItemSer,Lav\FILIAL\OrcItemSer.DB,SeqPro,System.String,4,0,nao confirmado,.PX;.XG0;.XG1;.YG0;.YG1,possivel,nao confirmado,SeqPro,Movimentos/OS/ROL,nao confirmado,Movimentos/OS/ROL,identificador,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.YG0,.YG1",alta,confirmado por schema
OrcItemSer,Lav\FILIAL\OrcItemSer.DB,CodSerLav,System.String,6,0,nao confirmado,.PX;.XG0;.XG1;.YG0;.YG1,possivel,possivel,CodSerLav,Movimentos/OS/ROL,nao confirmado,Movimentos/OS/ROL,identificador,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.YG0,.YG1",alta,confirmado por schema
OrcItemSer,Lav\FILIAL\OrcItemSer.DB,Quantidade,System.Int32,4,0,nao confirmado,.PX;.XG0;.XG1;.YG0;.YG1,nao confirmado,nao confirmado,Quantidade,Movimentos/OS/ROL,nao confirmado,Movimentos/OS/ROL,quantidade,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.YG0,.YG1",alta,confirmado por schema
OrcItemSer,Lav\FILIAL\OrcItemSer.DB,Peso,System.Double,8,0,nao confirmado,.PX;.XG0;.XG1;.YG0;.YG1,nao confirmado,nao confirmado,Peso,Movimentos/OS/ROL,nao confirmado,Movimentos/OS/ROL,quantidade,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.YG0,.YG1",alta,confirmado por schema
OrcItemSer,Lav\FILIAL\OrcItemSer.DB,PreUniSer,System.Double,8,0,nao confirmado,.PX;.XG0;.XG1;.YG0;.YG1,nao confirmado,nao confirmado,PreUniSer,Movimentos/OS/ROL,nao confirmado,Movimentos/OS/ROL,desconhecido,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.YG0,.YG1",alta,confirmado por schema
OrcItemSer,Lav\FILIAL\OrcItemSer.DB,PreFinalSer,System.Double,8,0,nao confirmado,.PX;.XG0;.XG1;.YG0;.YG1,nao confirmado,nao confirmado,PreFinalSer,Movimentos/OS/ROL,nao confirmado,Movimentos/OS/ROL,desconhecido,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.YG0,.YG1",alta,confirmado por schema
OrcItemSer,Lav\FILIAL\OrcItemSer.DB,CodSerTer,System.Int32,4,0,nao confirmado,.PX;.XG0;.XG1;.YG0;.YG1,possivel,possivel,CodSerTer,Movimentos/OS/ROL,nao confirmado,Movimentos/OS/ROL,identificador,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.YG0,.YG1",alta,confirmado por schema
OrcItemSer,Lav\FILIAL\OrcItemSer.DB,Obs,System.String,300,0,nao confirmado,.PX;.XG0;.XG1;.YG0;.YG1,nao confirmado,nao confirmado,Obs,Movimentos/OS/ROL,nao confirmado,Movimentos/OS/ROL,observacao,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.YG0,.YG1",alta,confirmado por schema
OrcItemSer,Lav\FILIAL\OrcItemSer.DB,ValorTerc,System.Double,8,0,nao confirmado,.PX;.XG0;.XG1;.YG0;.YG1,nao confirmado,nao confirmado,ValorTerc,Movimentos/OS/ROL,nao confirmado,Movimentos/OS/ROL,valor financeiro,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.YG0,.YG1",alta,confirmado por schema
AutoPecas,MAN\DADOS\AutoPecas.DB,CodPecas,System.String,10,0,nao confirmado,.PX;.XG0;.YG0,possivel,possivel,CodPecas,Nao classificado,nao confirmado,Nao classificado,identificador,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
AutoPecas,MAN\DADOS\AutoPecas.DB,DesPecas,System.String,40,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,DesPecas,Nao classificado,nao confirmado,Nao classificado,nome/descricao,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
AutoPecas,MAN\DADOS\AutoPecas.DB,KilomTroca,System.Int32,4,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,KilomTroca,Nao classificado,nao confirmado,Nao classificado,desconhecido,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
AutoPecas,MAN\DADOS\AutoPecas.DB,Tipo,System.String,20,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,Tipo,Nao classificado,nao confirmado,Nao classificado,desconhecido,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
AutoPecas,MAN\DADOS\AutoPecas.DB,GruPecas,System.String,10,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,GruPecas,Nao classificado,nao confirmado,Nao classificado,quantidade,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
AutoPecas,MAN\DADOS\AutoPecas.DB,DiasTroca,System.Int32,4,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,DiasTroca,Nao classificado,nao confirmado,Nao classificado,desconhecido,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
AutoPecas,MAN\DADOS\AutoPecas.DB,Cancelado,System.String,2,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,Celular,Nao classificado,nao confirmado,Nao classificado,telefone,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
AutoPecas,MAN\DADOS\AutoPecas.DB,MotivoCan,System.String,100,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,MotivoCan,Nao classificado,nao confirmado,Nao classificado,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
AutoPecas,MAN\DADOS\AutoPecas.DB,DatCan,System.DateTime,8,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,DatCan,Nao classificado,nao confirmado,Nao classificado,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
AutoPecas,MAN\DADOS\AutoPecas.DB,Valor,System.Double,8,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,Valor,Nao classificado,nao confirmado,Nao classificado,valor financeiro,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CompAutoPecas,MAN\DADOS\CompAutoPecas.DB,Situacao,System.String,2,0,nao confirmado,.PX;.XG0;.YG0,possivel,nao confirmado,Situacao,Nao classificado,nao confirmado,Nao classificado,status,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CompAutoPecas,MAN\DADOS\CompAutoPecas.DB,CodEquipam,System.String,16,0,nao confirmado,.PX;.XG0;.YG0,possivel,possivel,CodEquipam,Nao classificado,nao confirmado,Nao classificado,identificador,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CompAutoPecas,MAN\DADOS\CompAutoPecas.DB,CodPeca,System.String,10,0,nao confirmado,.PX;.XG0;.YG0,possivel,possivel,CodPeca,Nao classificado,nao confirmado,Nao classificado,identificador,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CompAutoPecas,MAN\DADOS\CompAutoPecas.DB,ProximaTro,System.Int32,4,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,ProximaTro,Nao classificado,nao confirmado,Nao classificado,documento,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CompAutoPecas,MAN\DADOS\CompAutoPecas.DB,DatPrxTroc,System.DateTime,8,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,DatPrxTroc,Nao classificado,nao confirmado,Nao classificado,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CompAutoPecas,MAN\DADOS\CompAutoPecas.DB,QdeUltLim,System.Int32,4,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,Quantidade,Nao classificado,nao confirmado,Nao classificado,documento,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CompAutoPecas,MAN\DADOS\CompAutoPecas.DB,Valor,System.Double,8,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,Valor,Nao classificado,nao confirmado,Nao classificado,valor financeiro,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
Condutor,MAN\DADOS\Condutor.DB,CodCondut,System.String,10,0,nao confirmado,.PX;.XG0;.YG0,possivel,possivel,CodCondut,Nao classificado,nao confirmado,Nao classificado,identificador,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
Condutor,MAN\DADOS\Condutor.DB,NomCondut,System.String,40,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,NomCondut,Nao classificado,nao confirmado,Nao classificado,nome/descricao,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
Condutor,MAN\DADOS\Condutor.DB,DatNas,System.DateTime,8,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,DatNas,Nao classificado,nao confirmado,Nao classificado,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
Condutor,MAN\DADOS\Condutor.DB,EndCondut,System.String,80,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,Endereco,Nao classificado,nao confirmado,Nao classificado,endereco,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
Condutor,MAN\DADOS\Condutor.DB,CidCondut,System.String,40,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,CidCondut,Nao classificado,nao confirmado,Nao classificado,endereco,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
Condutor,MAN\DADOS\Condutor.DB,EstCondut,System.String,4,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,EstCondut,Nao classificado,nao confirmado,Nao classificado,desconhecido,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
Condutor,MAN\DADOS\Condutor.DB,Cancelado,System.String,2,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,Celular,Nao classificado,nao confirmado,Nao classificado,telefone,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
Condutor,MAN\DADOS\Condutor.DB,MotivoCan,System.String,100,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,MotivoCan,Nao classificado,nao confirmado,Nao classificado,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
Condutor,MAN\DADOS\Condutor.DB,DatCan,System.DateTime,8,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,DatCan,Nao classificado,nao confirmado,Nao classificado,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
Condutor,MAN\DADOS\Condutor.DB,ObsCondut,System.String,200,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,ObsCondut,Nao classificado,nao confirmado,Nao classificado,observacao,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
Equipam,MAN\DADOS\Equipam.DB,CodEquipam,System.String,16,0,nao confirmado,.PX;.XG0;.YG0,possivel,possivel,CodEquipam,Nao classificado,nao confirmado,Nao classificado,identificador,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
Equipam,MAN\DADOS\Equipam.DB,DesEquipam,System.String,40,0,nao confirmado,.PX;.XG0;.YG0,possivel,nao confirmado,DesEquipam,Nao classificado,nao confirmado,Nao classificado,identificador,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
Equipam,MAN\DADOS\Equipam.DB,CodCondut,System.String,10,0,nao confirmado,.PX;.XG0;.YG0,possivel,possivel,CodCondut,Nao classificado,nao confirmado,Nao classificado,identificador,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
Equipam,MAN\DADOS\Equipam.DB,Kilometrag,System.Int32,4,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,Kilometrag,Nao classificado,nao confirmado,Nao classificado,desconhecido,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
Equipam,MAN\DADOS\Equipam.DB,LimKilom,System.Int32,4,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,LimKilom,Nao classificado,nao confirmado,Nao classificado,documento,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
Equipam,MAN\DADOS\Equipam.DB,QdeUltLim,System.Int32,4,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,Quantidade,Nao classificado,nao confirmado,Nao classificado,documento,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
Equipam,MAN\DADOS\Equipam.DB,Cancelado,System.String,2,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,Celular,Nao classificado,nao confirmado,Nao classificado,telefone,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
Equipam,MAN\DADOS\Equipam.DB,MotivoCan,System.String,100,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,MotivoCan,Nao classificado,nao confirmado,Nao classificado,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
Equipam,MAN\DADOS\Equipam.DB,DatCan,System.DateTime,8,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,DatCan,Nao classificado,nao confirmado,Nao classificado,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
Equipam,MAN\DADOS\Equipam.DB,ValCompra,System.Double,8,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,ValCompra,Nao classificado,nao confirmado,Nao classificado,valor financeiro,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
Equipam,MAN\DADOS\Equipam.DB,DatCompra,System.DateTime,8,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,DatCompra,Nao classificado,nao confirmado,Nao classificado,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
MovEquip,MAN\DADOS\MovEquip.DB,SeqMovEqu,System.Int32,4,0,nao confirmado,.PX;.XG0;.XG1;.YG0;.YG1,possivel,nao confirmado,SeqMovEqu,Nao classificado,nao confirmado,Nao classificado,identificador,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.YG0,.YG1",alta,confirmado por schema
MovEquip,MAN\DADOS\MovEquip.DB,CodEquipam,System.String,16,0,nao confirmado,.PX;.XG0;.XG1;.YG0;.YG1,possivel,possivel,CodEquipam,Nao classificado,nao confirmado,Nao classificado,identificador,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.YG0,.YG1",alta,confirmado por schema
MovEquip,MAN\DADOS\MovEquip.DB,DatIni,System.DateTime,8,0,nao confirmado,.PX;.XG0;.XG1;.YG0;.YG1,nao confirmado,nao confirmado,DatIni,Nao classificado,nao confirmado,Nao classificado,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.YG0,.YG1",alta,confirmado por schema
